#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
16051279401623058.png,198648,"{}",4,3,"{""name"":""point"",""cx"":414,""cy"":182}","{}"
16051279401637654.png,198861,"{}",4,0,"{""name"":""point"",""cx"":90,""cy"":169}","{}"
16051279401637654.png,198861,"{}",4,1,"{""name"":""point"",""cx"":216,""cy"":151}","{}"
16051279401637654.png,198861,"{}",4,2,"{""name"":""point"",""cx"":286,""cy"":153}","{}"
16051279401637654.png,198861,"{}",4,3,"{""name"":""point"",""cx"":414,""cy"":182}","{}"
16051279401653924.png,199127,"{}",4,0,"{""name"":""point"",""cx"":89,""cy"":172}","{}"
16051279401653924.png,199127,"{}",4,1,"{""name"":""point"",""cx"":217,""cy"":151}","{}"
16051279401653924.png,199127,"{}",4,2,"{""name"":""point"",""cx"":288,""cy"":150}","{}"
16051279401653924.png,199127,"{}",4,3,"{""name"":""point"",""cx"":411,""cy"":185}","{}"
16051279401683342.png,198759,"{}",4,0,"{""name"":""point"",""cx"":91,""cy"":173}","{}"
16051279401683342.png,198759,"{}",4,1,"{""name"":""point"",""cx"":214,""cy"":149}","{}"
16051279401683342.png,198759,"{}",4,2,"{""name"":""point"",""cx"":290,""cy"":148}","{}"
16051279401683342.png,198759,"{}",4,3,"{""name"":""point"",""cx"":414,""cy"":187}","{}"
16051279401697812.png,199038,"{}",4,0,"{""name"":""point"",""cx"":88,""cy"":170}","{}"
16051279401697812.png,199038,"{}",4,1,"{""name"":""point"",""cx"":209,""cy"":145}","{}"
16051279401697812.png,199038,"{}",4,2,"{""name"":""point"",""cx"":292,""cy"":148}","{}"
16051279401697812.png,199038,"{}",4,3,"{""name"":""point"",""cx"":411,""cy"":184}","{}"
16051279401712341.png,199931,"{}",4,0,"{""name"":""point"",""cx"":88,""cy"":167}","{}"
16051279401712341.png,199931,"{}",4,1,"{""name"":""point"",""cx"":213,""cy"":144}","{}"
16051279401712341.png,199931,"{}",4,2,"{""name"":""point"",""cx"":294,""cy"":150}","{}"
16051279401712341.png,199931,"{}",4,3,"{""name"":""point"",""cx"":413,""cy"":180}","{}"
16051279401726837.png,201302,"{}",4,0,"{""name"":""point"",""cx"":89,""cy"":167}","{}"
16051279401726837.png,201302,"{}",4,1,"{""name"":""point"",""cx"":209,""cy"":144}","{}"
16051279401726837.png,201302,"{}",4,2,"{""name"":""point"",""cx"":293,""cy"":150}","{}"
16051279401726837.png,201302,"{}",4,3,"{""name"":""point"",""cx"":413,""cy"":181}","{}"
16051279401741538.png,201440,"{}",4,0,"{""name"":""point"",""cx"":89,""cy"":164}","{}"
16051279401741538.png,201440,"{}",4,1,"{""name"":""point"",""cx"":209,""cy"":150}","{}"
16051279401741538.png,201440,"{}",4,2,"{""name"":""point"",""cx"":293,""cy"":148}","{}"
16051279401741538.png,201440,"{}",4,3,"{""name"":""point"",""cx"":413,""cy"":178}","{}"
16051279401756713.png,202316,"{}",4,0,"{""name"":""point"",""cx"":92,""cy"":161}","{}"
16051279401756713.png,202316,"{}",4,1,"{""name"":""point"",""cx"":210,""cy"":147}","{}"
16051279401756713.png,202316,"{}",4,2,"{""name"":""point"",""cx"":293,""cy"":148}","{}"
16051279401756713.png,202316,"{}",4,3,"{""name"":""point"",""cx"":412,""cy"":180}","{}"
16051279401800442.png,200058,"{}",4,0,"{""name"":""point"",""cx"":102,""cy"":140}","{}"
16051279401800442.png,200058,"{}",4,1,"{""name"":""point"",""cx"":208,""cy"":137}","{}"
16051279401800442.png,200058,"{}",4,2,"{""name"":""point"",""cx"":294,""cy"":138}","{}"
16051279401800442.png,200058,"{}",4,3,"{""name"":""point"",""cx"":411,""cy"":170}","{}"
16051279401814961.png,199935,"{}",4,0,"{""name"":""point"",""cx"":105,""cy"":137}","{}"
16051279401814961.png,199935,"{}",4,1,"{""name"":""point"",""cx"":210,""cy"":129}","{}"
16051279401814961.png,199935,"{}",4,2,"{""name"":""point"",""cx"":295,""cy"":133}","{}"
16051279401814961.png,199935,"{}",4,3,"{""name"":""point"",""cx"":411,""cy"":168}","{}"
16051279401858768.png,201361,"{}",4,0,"{""name"":""point"",""cx"":117,""cy"":126}","{}"
16051279401858768.png,201361,"{}",4,1,"{""name"":""point"",""cx"":205,""cy"":124}","{}"
16051279401858768.png,201361,"{}",4,2,"{""name"":""point"",""cx"":300,""cy"":127}","{}"
16051279401858768.png,201361,"{}",4,3,"{""name"":""point"",""cx"":410,""cy"":160}","{}"
16051279401873271.png,201863,"{}",4,0,"{""name"":""point"",""cx"":122,""cy"":123}","{}"
16051279401873271.png,201863,"{}",4,1,"{""name"":""point"",""cx"":205,""cy"":124}","{}"
16051279401873271.png,201863,"{}",4,2,"{""name"":""point"",""cx"":298,""cy"":123}","{}"
16051279401873271.png,201863,"{}",4,3,"{""name"":""point"",""cx"":405,""cy"":154}","{}"
16051279401887906.png,203346,"{}",4,0,"{""name"":""point"",""cx"":130,""cy"":121}","{}"
16051279401887906.png,203346,"{}",4,1,"{""name"":""point"",""cx"":200,""cy"":122}","{}"
16051279401887906.png,203346,"{}",4,2,"{""name"":""point"",""cx"":301,""cy"":123}","{}"
16051279401887906.png,203346,"{}",4,3,"{""name"":""point"",""cx"":402,""cy"":148}","{}"
16051279403220832.png,165880,"{}",4,0,"{""name"":""point"",""cx"":208,""cy"":115}","{}"
16051279403220832.png,165880,"{}",4,1,"{""name"":""point"",""cx"":269,""cy"":102}","{}"
16051279403220832.png,165880,"{}",4,2,"{""name"":""point"",""cx"":359,""cy"":119}","{}"
16051279403220832.png,165880,"{}",4,3,"{""name"":""point"",""cx"":416,""cy"":162}","{}"
16051279403253725.png,166376,"{}",4,0,"{""name"":""point"",""cx"":203,""cy"":115}","{}"
16051279403253725.png,166376,"{}",4,1,"{""name"":""point"",""cx"":274,""cy"":106}","{}"
16051279403253725.png,166376,"{}",4,2,"{""name"":""point"",""cx"":358,""cy"":120}","{}"
16051279403253725.png,166376,"{}",4,3,"{""name"":""point"",""cx"":417,""cy"":165}","{}"
16051279403284392.png,165691,"{}",4,0,"{""name"":""point"",""cx"":203,""cy"":117}","{}"
16051279403284392.png,165691,"{}",4,1,"{""name"":""point"",""cx"":277,""cy"":104}","{}"
16051279403284392.png,165691,"{}",4,2,"{""name"":""point"",""cx"":354,""cy"":117}","{}"
16051279403284392.png,165691,"{}",4,3,"{""name"":""point"",""cx"":418,""cy"":162}","{}"
16051279403299565.png,165744,"{}",4,0,"{""name"":""point"",""cx"":203,""cy"":112}","{}"
16051279403299565.png,165744,"{}",4,1,"{""name"":""point"",""cx"":278,""cy"":105}","{}"
16051279403299565.png,165744,"{}",4,2,"{""name"":""point"",""cx"":352,""cy"":116}","{}"
16051279403299565.png,165744,"{}",4,3,"{""name"":""point"",""cx"":417,""cy"":162}","{}"
16051279403314114.png,165589,"{}",4,0,"{""name"":""point"",""cx"":202,""cy"":112}","{}"
16051279403314114.png,165589,"{}",4,1,"{""name"":""point"",""cx"":280,""cy"":104}","{}"
16051279403314114.png,165589,"{}",4,2,"{""name"":""point"",""cx"":351,""cy"":116}","{}"
16051279403314114.png,165589,"{}",4,3,"{""name"":""point"",""cx"":417,""cy"":163}","{}"
16051279403343182.png,164910,"{}",4,0,"{""name"":""point"",""cx"":202,""cy"":112}","{}"
16051279403343182.png,164910,"{}",4,1,"{""name"":""point"",""cx"":283,""cy"":102}","{}"
16051279403343182.png,164910,"{}",4,2,"{""name"":""point"",""cx"":349,""cy"":113}","{}"
16051279403343182.png,164910,"{}",4,3,"{""name"":""point"",""cx"":418,""cy"":162}","{}"
16051279403358037.png,165155,"{}",4,0,"{""name"":""point"",""cx"":201,""cy"":114}","{}"
16051279403358037.png,165155,"{}",4,1,"{""name"":""point"",""cx"":284,""cy"":100}","{}"
16051279403358037.png,165155,"{}",4,2,"{""name"":""point"",""cx"":348,""cy"":114}","{}"
16051279403358037.png,165155,"{}",4,3,"{""name"":""point"",""cx"":421,""cy"":162}","{}"
16051279403372366.png,165585,"{}",4,0,"{""name"":""point"",""cx"":202,""cy"":113}","{}"
16051279403372366.png,165585,"{}",4,1,"{""name"":""point"",""cx"":285,""cy"":102}","{}"
16051279403372366.png,165585,"{}",4,2,"{""name"":""point"",""cx"":349,""cy"":116}","{}"
16051279403372366.png,165585,"{}",4,3,"{""name"":""point"",""cx"":418,""cy"":162}","{}"
16051279403386645.png,165776,"{}",4,0,"{""name"":""point"",""cx"":202,""cy"":114}","{}"
16051279403386645.png,165776,"{}",4,1,"{""name"":""point"",""cx"":286,""cy"":101}","{}"
16051279403386645.png,165776,"{}",4,2,"{""name"":""point"",""cx"":349,""cy"":114}","{}"
16051279403386645.png,165776,"{}",4,3,"{""name"":""point"",""cx"":418,""cy"":162}","{}"
16051279403401418.png,166529,"{}",4,0,"{""name"":""point"",""cx"":202,""cy"":114}","{}"
16051279403401418.png,166529,"{}",4,1,"{""name"":""point"",""cx"":287,""cy"":101}","{}"
16051279403401418.png,166529,"{}",4,2,"{""name"":""point"",""cx"":347,""cy"":114}","{}"
16051279403401418.png,166529,"{}",4,3,"{""name"":""point"",""cx"":422,""cy"":162}","{}"
16051279403418868.png,168158,"{}",4,0,"{""name"":""point"",""cx"":202,""cy"":114}","{}"
16051279403418868.png,168158,"{}",4,1,"{""name"":""point"",""cx"":286,""cy"":102}","{}"
16051279403418868.png,168158,"{}",4,2,"{""name"":""point"",""cx"":346,""cy"":114}","{}"
16051279403418868.png,168158,"{}",4,3,"{""name"":""point"",""cx"":423,""cy"":161}","{}"
16051279403435292.png,166791,"{}",4,0,"{""name"":""point"",""cx"":199,""cy"":114}","{}"
16051279403435292.png,166791,"{}",4,1,"{""name"":""point"",""cx"":286,""cy"":101}","{}"
16051279403435292.png,166791,"{}",4,2,"{""name"":""point"",""cx"":344,""cy"":114}","{}"
16051279403435292.png,166791,"{}",4,3,"{""name"":""point"",""cx"":424,""cy"":161}","{}"
16051279403449936.png,164634,"{}",4,0,"{""name"":""point"",""cx"":198,""cy"":112}","{}"
16051279403449936.png,164634,"{}",4,1,"{""name"":""point"",""cx"":288,""cy"":102}","{}"
16051279403449936.png,164634,"{}",4,2,"{""name"":""point"",""cx"":345,""cy"":114}","{}"
16051279403449936.png,164634,"{}",4,3,"{""name"":""point"",""cx"":425,""cy"":161}","{}"
16051279403464248.png,163340,"{}",4,0,"{""name"":""point"",""cx"":197,""cy"":113}","{}"
16051279403464248.png,163340,"{}",4,1,"{""name"":""point"",""cx"":288,""cy"":102}","{}"
16051279403464248.png,163340,"{}",4,2,"{""name"":""point"",""cx"":344,""cy"":115}","{}"
16051279403464248.png,163340,"{}",4,3,"{""name"":""point"",""cx"":424,""cy"":159}","{}"
16051279403478768.png,163239,"{}",4,0,"{""name"":""point"",""cx"":197,""cy"":116}","{}"
16051279403478768.png,163239,"{}",4,1,"{""name"":""point"",""cx"":288,""cy"":102}","{}"
16051279403478768.png,163239,"{}",4,2,"{""name"":""point"",""cx"":345,""cy"":114}","{}"
16051279403478768.png,163239,"{}",4,3,"{""name"":""point"",""cx"":424,""cy"":161}","{}"
16051279403493063.png,162227,"{}",4,0,"{""name"":""point"",""cx"":197,""cy"":112}","{}"
16051279403493063.png,162227,"{}",4,1,"{""name"":""point"",""cx"":288,""cy"":102}","{}"
16051279403493063.png,162227,"{}",4,2,"{""name"":""point"",""cx"":344,""cy"":114}","{}"
16051279403493063.png,162227,"{}",4,3,"{""name"":""point"",""cx"":426,""cy"":159}","{}"
16051279403522038.png,160934,"{}",4,0,"{""name"":""point"",""cx"":196,""cy"":111}","{}"
16051279403522038.png,160934,"{}",4,1,"{""name"":""point"",""cx"":288,""cy"":101}","{}"
16051279403522038.png,160934,"{}",4,2,"{""name"":""point"",""cx"":343,""cy"":112}","{}"
16051279403522038.png,160934,"{}",4,3,"{""name"":""point"",""cx"":424,""cy"":158}","{}"
16051279403536499.png,160564,"{}",4,0,"{""name"":""point"",""cx"":197,""cy"":113}","{}"
16051279403536499.png,160564,"{}",4,1,"{""name"":""point"",""cx"":288,""cy"":101}","{}"
16051279403536499.png,160564,"{}",4,2,"{""name"":""point"",""cx"":346,""cy"":117}","{}"
16051279403536499.png,160564,"{}",4,3,"{""name"":""point"",""cx"":427,""cy"":157}","{}"
16051279403551066.png,160650,"{}",4,0,"{""name"":""point"",""cx"":196,""cy"":112}","{}"
16051279403551066.png,160650,"{}",4,1,"{""name"":""point"",""cx"":287,""cy"":102}","{}"
16051279403551066.png,160650,"{}",4,2,"{""name"":""point"",""cx"":344,""cy"":115}","{}"
16051279403551066.png,160650,"{}",4,3,"{""name"":""point"",""cx"":426,""cy"":155}","{}"
16051279403565648.png,160667,"{}",4,0,"{""name"":""point"",""cx"":197,""cy"":112}","{}"
16051279403565648.png,160667,"{}",4,1,"{""name"":""point"",""cx"":287,""cy"":101}","{}"
16051279403565648.png,160667,"{}",4,2,"{""name"":""point"",""cx"":345,""cy"":115}","{}"
16051279403565648.png,160667,"{}",4,3,"{""name"":""point"",""cx"":425,""cy"":154}","{}"
16051279403609293.png,160941,"{}",4,0,"{""name"":""point"",""cx"":198,""cy"":110}","{}"
16051279403609293.png,160941,"{}",4,1,"{""name"":""point"",""cx"":282,""cy"":105}","{}"
16051279403609293.png,160941,"{}",4,2,"{""name"":""point"",""cx"":350,""cy"":115}","{}"
16051279403609293.png,160941,"{}",4,3,"{""name"":""point"",""cx"":425,""cy"":147}","{}"
16051279403653357.png,163037,"{}",4,0,"{""name"":""point"",""cx"":195,""cy"":106}","{}"
16051279403653357.png,163037,"{}",4,1,"{""name"":""point"",""cx"":281,""cy"":104}","{}"
16051279403653357.png,163037,"{}",4,2,"{""name"":""point"",""cx"":352,""cy"":114}","{}"
16051279403653357.png,163037,"{}",4,3,"{""name"":""point"",""cx"":424,""cy"":137}","{}"
16051279403667638.png,163353,"{}",4,0,"{""name"":""point"",""cx"":193,""cy"":106}","{}"
16051279403667638.png,163353,"{}",4,1,"{""name"":""point"",""cx"":282,""cy"":103}","{}"
16051279403667638.png,163353,"{}",4,2,"{""name"":""point"",""cx"":353,""cy"":113}","{}"
16051279403667638.png,163353,"{}",4,3,"{""name"":""point"",""cx"":425,""cy"":140}","{}"
16051279403682015.png,163160,"{}",4,0,"{""name"":""point"",""cx"":197,""cy"":105}","{}"
16051279403682015.png,163160,"{}",4,1,"{""name"":""point"",""cx"":281,""cy"":102}","{}"
16051279403682015.png,163160,"{}",4,2,"{""name"":""point"",""cx"":355,""cy"":114}","{}"
16051279403682015.png,163160,"{}",4,3,"{""name"":""point"",""cx"":422,""cy"":138}","{}"
16051279403696272.png,163214,"{}",4,0,"{""name"":""point"",""cx"":198,""cy"":105}","{}"
16051279403696272.png,163214,"{}",4,1,"{""name"":""point"",""cx"":281,""cy"":101}","{}"
16051279403696272.png,163214,"{}",4,2,"{""name"":""point"",""cx"":355,""cy"":114}","{}"
16051279403696272.png,163214,"{}",4,3,"{""name"":""point"",""cx"":423,""cy"":134}","{}"
16051279403711045.png,163540,"{}",4,0,"{""name"":""point"",""cx"":199,""cy"":103}","{}"
16051279403711045.png,163540,"{}",4,1,"{""name"":""point"",""cx"":281,""cy"":101}","{}"
16051279403711045.png,163540,"{}",4,2,"{""name"":""point"",""cx"":353,""cy"":113}","{}"
16051279403711045.png,163540,"{}",4,3,"{""name"":""point"",""cx"":422,""cy"":133}","{}"
16051279403725424.png,164185,"{}",4,0,"{""name"":""point"",""cx"":199,""cy"":101}","{}"
16051279403725424.png,164185,"{}",4,1,"{""name"":""point"",""cx"":278,""cy"":100}","{}"
16051279403725424.png,164185,"{}",4,2,"{""name"":""point"",""cx"":356,""cy"":108}","{}"
16051279403725424.png,164185,"{}",4,3,"{""name"":""point"",""cx"":420,""cy"":130}","{}"
16051279403739762.png,165803,"{}",4,0,"{""name"":""point"",""cx"":201,""cy"":98}","{}"
16051279403739762.png,165803,"{}",4,1,"{""name"":""point"",""cx"":278,""cy"":98}","{}"
16051279403739762.png,165803,"{}",4,2,"{""name"":""point"",""cx"":358,""cy"":108}","{}"
16051279403739762.png,165803,"{}",4,3,"{""name"":""point"",""cx"":418,""cy"":129}","{}"
16051279403758821.png,166067,"{}",4,0,"{""name"":""point"",""cx"":201,""cy"":99}","{}"
16051279403758821.png,166067,"{}",4,1,"{""name"":""point"",""cx"":277,""cy"":97}","{}"
16051279403758821.png,166067,"{}",4,2,"{""name"":""point"",""cx"":357,""cy"":111}","{}"
16051279403758821.png,166067,"{}",4,3,"{""name"":""point"",""cx"":418,""cy"":127}","{}"
16051279403787775.png,168803,"{}",4,0,"{""name"":""point"",""cx"":205,""cy"":94}","{}"
16051279403787775.png,168803,"{}",4,1,"{""name"":""point"",""cx"":275,""cy"":96}","{}"
16051279403787775.png,168803,"{}",4,2,"{""name"":""point"",""cx"":364,""cy"":108}","{}"
16051279403787775.png,168803,"{}",4,3,"{""name"":""point"",""cx"":412,""cy"":122}","{}"
16051279403802633.png,170120,"{}",4,0,"{""name"":""point"",""cx"":209,""cy"":93}","{}"
16051279403802633.png,170120,"{}",4,1,"{""name"":""point"",""cx"":273,""cy"":94}","{}"
16051279403802633.png,170120,"{}",4,2,"{""name"":""point"",""cx"":365,""cy"":107}","{}"
16051279403802633.png,170120,"{}",4,3,"{""name"":""point"",""cx"":411,""cy"":122}","{}"
16051279403816953.png,170631,"{}",4,0,"{""name"":""point"",""cx"":210,""cy"":91}","{}"
16051279403816953.png,170631,"{}",4,1,"{""name"":""point"",""cx"":270,""cy"":90}","{}"
16051279403816953.png,170631,"{}",4,2,"{""name"":""point"",""cx"":366,""cy"":105}","{}"
16051279403816953.png,170631,"{}",4,3,"{""name"":""point"",""cx"":407,""cy"":121}","{}"
16051279403831306.png,170562,"{}",4,0,"{""name"":""point"",""cx"":215,""cy"":90}","{}"
16051279403831306.png,170562,"{}",4,1,"{""name"":""point"",""cx"":269,""cy"":86}","{}"
16051279403831306.png,170562,"{}",4,2,"{""name"":""point"",""cx"":369,""cy"":103}","{}"
16051279403831306.png,170562,"{}",4,3,"{""name"":""point"",""cx"":405,""cy"":120}","{}"
16051279405774245.png,192914,"{}",4,0,"{""name"":""point"",""cx"":118,""cy"":142}","{}"
16051279405774245.png,192914,"{}",4,1,"{""name"":""point"",""cx"":168,""cy"":134}","{}"
16051279405774245.png,192914,"{}",4,2,"{""name"":""point"",""cx"":315,""cy"":135}","{}"
16051279405774245.png,192914,"{}",4,3,"{""name"":""point"",""cx"":389,""cy"":169}","{}"
16051279405789504.png,192303,"{}",4,0,"{""name"":""point"",""cx"":116,""cy"":144}","{}"
16051279405789504.png,192303,"{}",4,1,"{""name"":""point"",""cx"":173,""cy"":133}","{}"
16051279405789504.png,192303,"{}",4,2,"{""name"":""point"",""cx"":310,""cy"":135}","{}"
16051279405789504.png,192303,"{}",4,3,"{""name"":""point"",""cx"":389,""cy"":169}","{}"
16051279405805378.png,191157,"{}",4,0,"{""name"":""point"",""cx"":115,""cy"":144}","{}"
16051279405805378.png,191157,"{}",4,1,"{""name"":""point"",""cx"":177,""cy"":131}","{}"
16051279405805378.png,191157,"{}",4,2,"{""name"":""point"",""cx"":310,""cy"":136}","{}"
16051279405805378.png,191157,"{}",4,3,"{""name"":""point"",""cx"":390,""cy"":170}","{}"
16051279405820591.png,191962,"{}",4,0,"{""name"":""point"",""cx"":114,""cy"":145}","{}"
16051279405820591.png,191962,"{}",4,1,"{""name"":""point"",""cx"":182,""cy"":130}","{}"
16051279405820591.png,191962,"{}",4,2,"{""name"":""point"",""cx"":310,""cy"":138}","{}"
16051279405820591.png,191962,"{}",4,3,"{""name"":""point"",""cx"":391,""cy"":170}","{}"
16051279405835934.png,191480,"{}",4,0,"{""name"":""point"",""cx"":110,""cy"":145}","{}"
16051279405835934.png,191480,"{}",4,1,"{""name"":""point"",""cx"":186,""cy"":130}","{}"
16051279405835934.png,191480,"{}",4,2,"{""name"":""point"",""cx"":307,""cy"":136}","{}"
16051279405835934.png,191480,"{}",4,3,"{""name"":""point"",""cx"":392,""cy"":170}","{}"
16051279405851023.png,190401,"{}",4,0,"{""name"":""point"",""cx"":110,""cy"":145}","{}"
16051279405851023.png,190401,"{}",4,1,"{""name"":""point"",""cx"":190,""cy"":130}","{}"
16051279405851023.png,190401,"{}",4,2,"{""name"":""point"",""cx"":299,""cy"":137}","{}"
16051279405851023.png,190401,"{}",4,3,"{""name"":""point"",""cx"":393,""cy"":170}","{}"
16051279405866237.png,189175,"{}",4,0,"{""name"":""point"",""cx"":107,""cy"":148}","{}"
16051279405866237.png,189175,"{}",4,1,"{""name"":""point"",""cx"":191,""cy"":130}","{}"
16051279405866237.png,189175,"{}",4,2,"{""name"":""point"",""cx"":300,""cy"":135}","{}"
16051279405866237.png,189175,"{}",4,3,"{""name"":""point"",""cx"":393,""cy"":171}","{}"
16051279405881767.png,187943,"{}",4,0,"{""name"":""point"",""cx"":106,""cy"":146}","{}"
16051279405881767.png,187943,"{}",4,1,"{""name"":""point"",""cx"":193,""cy"":130}","{}"
16051279405881767.png,187943,"{}",4,2,"{""name"":""point"",""cx"":298,""cy"":135}","{}"
16051279405881767.png,187943,"{}",4,3,"{""name"":""point"",""cx"":393,""cy"":171}","{}"
16051279405897448.png,186741,"{}",4,0,"{""name"":""point"",""cx"":106,""cy"":152}","{}"
16051279405897448.png,186741,"{}",4,1,"{""name"":""point"",""cx"":198,""cy"":132}","{}"
16051279405897448.png,186741,"{}",4,2,"{""name"":""point"",""cx"":294,""cy"":134}","{}"
16051279405897448.png,186741,"{}",4,3,"{""name"":""point"",""cx"":393,""cy"":171}","{}"
16051279405912747.png,186602,"{}",4,0,"{""name"":""point"",""cx"":104,""cy"":150}","{}"
16051279405912747.png,186602,"{}",4,1,"{""name"":""point"",""cx"":200,""cy"":130}","{}"
16051279405912747.png,186602,"{}",4,2,"{""name"":""point"",""cx"":291,""cy"":134}","{}"
16051279405912747.png,186602,"{}",4,3,"{""name"":""point"",""cx"":393,""cy"":170}","{}"
16051279405958872.png,185475,"{}",4,0,"{""name"":""point"",""cx"":103,""cy"":152}","{}"
16051279405958872.png,185475,"{}",4,1,"{""name"":""point"",""cx"":207,""cy"":126}","{}"
16051279405958872.png,185475,"{}",4,2,"{""name"":""point"",""cx"":287,""cy"":133}","{}"
16051279405958872.png,185475,"{}",4,3,"{""name"":""point"",""cx"":395,""cy"":171}","{}"
16051279405974107.png,184494,"{}",4,0,"{""name"":""point"",""cx"":103,""cy"":152}","{}"
16051279405974107.png,184494,"{}",4,1,"{""name"":""point"",""cx"":210,""cy"":127}","{}"
16051279405974107.png,184494,"{}",4,2,"{""name"":""point"",""cx"":286,""cy"":132}","{}"
16051279405974107.png,184494,"{}",4,3,"{""name"":""point"",""cx"":395,""cy"":170}","{}"
16051279405989344.png,184149,"{}",4,0,"{""name"":""point"",""cx"":102,""cy"":153}","{}"
16051279405989344.png,184149,"{}",4,1,"{""name"":""point"",""cx"":214,""cy"":126}","{}"
16051279405989344.png,184149,"{}",4,2,"{""name"":""point"",""cx"":287,""cy"":132}","{}"
16051279405989344.png,184149,"{}",4,3,"{""name"":""point"",""cx"":395,""cy"":170}","{}"
16051279406004598.png,183078,"{}",4,0,"{""name"":""point"",""cx"":102,""cy"":153}","{}"
16051279406004598.png,183078,"{}",4,1,"{""name"":""point"",""cx"":214,""cy"":127}","{}"
16051279406004598.png,183078,"{}",4,2,"{""name"":""point"",""cx"":286,""cy"":132}","{}"
16051279406004598.png,183078,"{}",4,3,"{""name"":""point"",""cx"":395,""cy"":170}","{}"
16051279406019833.png,182471,"{}",4,0,"{""name"":""point"",""cx"":104,""cy"":150}","{}"
16051279406019833.png,182471,"{}",4,1,"{""name"":""point"",""cx"":214,""cy"":126}","{}"
16051279406019833.png,182471,"{}",4,2,"{""name"":""point"",""cx"":280,""cy"":134}","{}"
16051279406019833.png,182471,"{}",4,3,"{""name"":""point"",""cx"":395,""cy"":170}","{}"
16051279406035259.png,182418,"{}",4,0,"{""name"":""point"",""cx"":104,""cy"":149}","{}"
16051279406035259.png,182418,"{}",4,1,"{""name"":""point"",""cx"":221,""cy"":138}","{}"
16051279406035259.png,182418,"{}",4,2,"{""name"":""point"",""cx"":278,""cy"":142}","{}"
16051279406035259.png,182418,"{}",4,3,"{""name"":""point"",""cx"":395,""cy"":170}","{}"
16051279406072593.png,182608,"{}",4,0,"{""name"":""point"",""cx"":103,""cy"":149}","{}"
16051279406072593.png,182608,"{}",4,1,"{""name"":""point"",""cx"":222,""cy"":136}","{}"
16051279406072593.png,182608,"{}",4,2,"{""name"":""point"",""cx"":278,""cy"":142}","{}"
16051279406072593.png,182608,"{}",4,3,"{""name"":""point"",""cx"":395,""cy"":170}","{}"
16051279406104038.png,181596,"{}",4,0,"{""name"":""point"",""cx"":106,""cy"":150}","{}"
16051279406104038.png,181596,"{}",4,1,"{""name"":""point"",""cx"":221,""cy"":138}","{}"
16051279406104038.png,181596,"{}",4,2,"{""name"":""point"",""cx"":277,""cy"":143}","{}"
16051279406104038.png,181596,"{}",4,3,"{""name"":""point"",""cx"":395,""cy"":170}","{}"
16051279406119428.png,181012,"{}",4,0,"{""name"":""point"",""cx"":106,""cy"":150}","{}"
16051279406119428.png,181012,"{}",4,1,"{""name"":""point"",""cx"":220,""cy"":136}","{}"
16051279406119428.png,181012,"{}",4,2,"{""name"":""point"",""cx"":278,""cy"":138}","{}"
16051279406119428.png,181012,"{}",4,3,"{""name"":""point"",""cx"":394,""cy"":170}","{}"
16051279406134663.png,180436,"{}",4,0,"{""name"":""point"",""cx"":106,""cy"":150}","{}"
16051279406134663.png,180436,"{}",4,1,"{""name"":""point"",""cx"":218,""cy"":134}","{}"
16051279406134663.png,180436,"{}",4,2,"{""name"":""point"",""cx"":283,""cy"":137}","{}"
16051279406134663.png,180436,"{}",4,3,"{""name"":""point"",""cx"":395,""cy"":170}","{}"
16051279406149962.png,179692,"{}",4,0,"{""name"":""point"",""cx"":105,""cy"":150}","{}"
16051279406149962.png,179692,"{}",4,1,"{""name"":""point"",""cx"":222,""cy"":133}","{}"
16051279406149962.png,179692,"{}",4,2,"{""name"":""point"",""cx"":278,""cy"":137}","{}"
16051279406149962.png,179692,"{}",4,3,"{""name"":""point"",""cx"":395,""cy"":170}","{}"
16051279406180642.png,179336,"{}",4,0,"{""name"":""point"",""cx"":104,""cy"":149}","{}"
16051279406180642.png,179336,"{}",4,1,"{""name"":""point"",""cx"":221,""cy"":133}","{}"
16051279406180642.png,179336,"{}",4,2,"{""name"":""point"",""cx"":282,""cy"":145}","{}"
16051279406180642.png,179336,"{}",4,3,"{""name"":""point"",""cx"":394,""cy"":166}","{}"
16051279406196032.png,180146,"{}",4,0,"{""name"":""point"",""cx"":104,""cy"":149}","{}"
16051279406196032.png,180146,"{}",4,1,"{""name"":""point"",""cx"":220,""cy"":133}","{}"
16051279406196032.png,180146,"{}",4,2,"{""name"":""point"",""cx"":285,""cy"":145}","{}"
16051279406196032.png,180146,"{}",4,3,"{""name"":""point"",""cx"":394,""cy"":165}","{}"
16051279406211233.png,180269,"{}",4,0,"{""name"":""point"",""cx"":104,""cy"":149}","{}"
16051279406211233.png,180269,"{}",4,1,"{""name"":""point"",""cx"":218,""cy"":135}","{}"
16051279406211233.png,180269,"{}",4,2,"{""name"":""point"",""cx"":286,""cy"":145}","{}"
16051279406211233.png,180269,"{}",4,3,"{""name"":""point"",""cx"":393,""cy"":163}","{}"
16051279406226618.png,181212,"{}",4,0,"{""name"":""point"",""cx"":104,""cy"":149}","{}"
16051279406226618.png,181212,"{}",4,1,"{""name"":""point"",""cx"":218,""cy"":136}","{}"
16051279406226618.png,181212,"{}",4,2,"{""name"":""point"",""cx"":285,""cy"":144}","{}"
